,S_Pedro,S_Santiago,S_Juan,S_Andrés,S_Bartolomé,S_Tiago,S_Isca,S_Tadeo,S_Mateo,S_Felipe,S_Simón,S_Tomás
2020-09-23 16:03:00,-2.7333333333333334,-3.1333333333333333,8.177777777777777,-11.155555555555555,3.4444444444444446,-6.666666666666667,2.311111111111111,-1.1111111111111112,7.688888888888889,5.0,-0.6444444444444445,4.111111111111111
2020-09-23 16:04:00,-2.7111111111111112,-3.088888888888889,8.222222222222221,-11.133333333333333,3.3777777777777778,-6.644444444444445,2.2444444444444445,-1.0444444444444445,7.888888888888889,4.955555555555556,-0.6444444444444445,4.022222222222222
2020-09-23 16:05:00,-2.7111111111111112,-3.0,8.244444444444444,-11.088888888888889,3.2666666666666666,-6.644444444444445,2.1777777777777776,-1.0222222222222221,8.066666666666666,4.888888888888889,-0.6888888888888889,3.911111111111111
2020-09-23 16:06:00,-2.7111111111111112,-2.9555555555555557,8.244444444444444,-11.066666666666666,3.1333333333333333,-6.644444444444445,2.1333333333333333,-1.0222222222222221,8.2,4.8,-0.7555555555555555,3.8
2020-09-23 16:07:00,-2.7111111111111112,-2.933333333333333,8.2,-11.0,3.0,-6.666666666666667,2.088888888888889,-1.0444444444444445,8.311111111111112,4.666666666666667,-0.8222222222222222,3.7111111111111112
2020-09-23 16:08:00,-2.7111111111111112,-2.911111111111111,8.11111111111111,-10.88888888888889,2.888888888888889,-6.644444444444445,2.0444444444444443,-1.0666666666666667,8.466666666666667,4.555555555555555,-0.8888888888888888,3.6222222222222222
2020-09-23 16:09:00,-2.7555555555555555,-2.888888888888889,8.044444444444444,-10.8,2.8,-6.644444444444445,2.0,-1.1111111111111112,8.622222222222222,4.488888888888889,-0.9555555555555556,3.511111111111111
2020-09-23 16:10:00,-2.7777777777777777,-2.888888888888889,8.0,-10.666666666666666,2.7555555555555555,-6.688888888888889,1.9333333333333333,-1.1333333333333333,8.8,4.4222222222222225,-1.0444444444444445,3.3777777777777778
2020-09-23 16:11:00,-2.7777777777777777,-2.8666666666666667,8.0,-10.577777777777778,2.7111111111111112,-6.733333333333333,1.8888888888888888,-1.1777777777777778,8.977777777777778,4.333333333333333,-1.1555555555555554,3.2444444444444445
2020-09-23 16:12:00,-2.7777777777777777,-2.8666666666666667,8.022222222222222,-10.466666666666667,2.688888888888889,-6.7555555555555555,1.8222222222222222,-1.2222222222222223,9.155555555555555,4.288888888888889,-1.2666666666666666,3.066666666666667
2020-09-23 16:13:00,-2.7777777777777777,-2.888888888888889,8.066666666666666,-10.377777777777778,2.7111111111111112,-6.7555555555555555,1.7555555555555555,-1.2222222222222223,9.377777777777778,4.2444444444444445,-1.3777777777777778,2.933333333333333
2020-09-23 16:14:00,-2.7333333333333334,-2.911111111111111,8.066666666666666,-10.311111111111112,2.7333333333333334,-6.7555555555555555,1.6444444444444444,-1.2,9.6,4.222222222222222,-1.488888888888889,2.8
2020-09-23 16:15:00,-2.7333333333333334,-2.911111111111111,8.066666666666666,-10.2,2.7777777777777777,-6.711111111111111,1.511111111111111,-1.1333333333333333,9.8,4.177777777777778,-1.6222222222222222,2.688888888888889
2020-09-23 16:16:00,-2.7555555555555555,-2.911111111111111,8.11111111111111,-10.11111111111111,2.8444444444444446,-6.711111111111111,1.3333333333333333,-1.1111111111111112,10.0,4.088888888888889,-1.7777777777777777,2.577777777777778
2020-09-23 16:17:00,-2.8,-2.888888888888889,8.11111111111111,-10.022222222222222,2.9555555555555557,-6.688888888888889,1.1333333333333333,-1.1333333333333333,10.222222222222221,3.977777777777778,-1.9111111111111112,2.466666666666667
2020-09-23 16:18:00,-2.8444444444444446,-2.8444444444444446,8.088888888888889,-9.955555555555556,3.0444444444444443,-6.688888888888889,0.9333333333333333,-1.2,10.444444444444445,3.8444444444444446,-2.022222222222222,2.3777777777777778
2020-09-23 16:19:00,-2.8666666666666667,-2.7777777777777777,8.088888888888889,-9.933333333333334,3.1555555555555554,-6.711111111111111,0.7333333333333333,-1.288888888888889,10.644444444444444,3.7111111111111112,-2.111111111111111,2.2888888888888888
2020-09-23 16:20:00,-2.933333333333333,-2.688888888888889,8.133333333333333,-9.955555555555556,3.2444444444444445,-6.711111111111111,0.5333333333333333,-1.3555555555555556,10.822222222222223,3.6222222222222222,-2.2,2.1777777777777776
2020-09-23 16:21:00,-3.022222222222222,-2.6222222222222222,8.177777777777777,-9.977777777777778,3.311111111111111,-6.7555555555555555,0.3333333333333333,-1.4444444444444444,11.0,3.5555555555555554,-2.2888888888888888,2.0444444444444443
2020-09-23 16:22:00,-3.1555555555555554,-2.511111111111111,8.222222222222221,-10.044444444444444,3.4,-6.8,0.1111111111111111,-1.488888888888889,11.2,3.466666666666667,-2.3777777777777778,1.9111111111111112
2020-09-23 16:23:00,-3.311111111111111,-2.4,8.222222222222221,-10.11111111111111,3.466666666666667,-6.888888888888889,-0.08888888888888889,-1.5555555555555556,11.4,3.3333333333333335,-2.466666666666667,1.7777777777777777
2020-09-23 16:24:00,-3.4444444444444446,-2.2444444444444445,8.222222222222221,-10.177777777777777,3.511111111111111,-7.0,-0.3333333333333333,-1.6222222222222222,11.577777777777778,3.2222222222222223,-2.511111111111111,1.6666666666666667
2020-09-23 16:25:00,-3.577777777777778,-2.1333333333333333,8.244444444444444,-10.28888888888889,3.511111111111111,-7.111111111111111,-0.5555555555555556,-1.6666666666666667,11.755555555555556,3.1333333333333333,-2.533333333333333,1.5555555555555556
2020-09-23 16:26:00,-3.7333333333333334,-1.9777777777777779,8.266666666666667,-10.422222222222222,3.511111111111111,-7.222222222222222,-0.7555555555555555,-1.711111111111111,11.88888888888889,3.022222222222222,-2.6,1.4222222222222223
2020-09-23 16:27:00,-3.888888888888889,-1.8444444444444446,8.244444444444444,-10.511111111111111,3.466666666666667,-7.333333333333333,-0.9555555555555556,-1.7555555555555555,12.022222222222222,2.8666666666666667,-2.6444444444444444,1.2666666666666666
2020-09-23 16:28:00,-4.044444444444444,-1.7333333333333334,8.266666666666667,-10.6,3.422222222222222,-7.444444444444445,-1.1555555555555554,-1.8,12.11111111111111,2.7555555555555555,-2.7111111111111112,1.1111111111111112
2020-09-23 16:29:00,-4.177777777777778,-1.6444444444444444,8.28888888888889,-10.71111111111111,3.422222222222222,-7.555555555555555,-1.3111111111111111,-1.8444444444444446,12.177777777777777,2.6444444444444444,-2.8,0.9555555555555556
2020-09-23 16:30:00,-4.311111111111111,-1.5777777777777777,8.28888888888889,-10.822222222222223,3.3777777777777778,-7.666666666666667,-1.488888888888889,-1.9111111111111112,12.222222222222221,2.533333333333333,-2.8666666666666667,0.8
2020-09-23 16:31:00,-4.444444444444445,-1.488888888888889,8.28888888888889,-10.977777777777778,3.3555555555555556,-7.822222222222222,-1.6666666666666667,-1.9555555555555555,12.266666666666667,2.422222222222222,-2.933333333333333,0.6444444444444445
2020-09-23 16:32:00,-4.555555555555555,-1.4,8.28888888888889,-11.088888888888889,3.3333333333333335,-7.955555555555556,-1.8666666666666667,-2.022222222222222,12.28888888888889,2.3333333333333335,-3.0,0.4888888888888889
2020-09-23 16:33:00,-4.711111111111111,-1.3333333333333333,8.311111111111112,-11.177777777777777,3.3555555555555556,-8.11111111111111,-2.088888888888889,-2.066666666666667,12.28888888888889,2.2888888888888888,-3.022222222222222,0.3333333333333333
2020-09-23 16:34:00,-4.866666666666666,-1.2444444444444445,8.311111111111112,-11.266666666666667,3.3555555555555556,-8.244444444444444,-2.3333333333333335,-2.088888888888889,12.266666666666667,2.2,-3.088888888888889,0.17777777777777778
2020-09-23 16:35:00,-5.044444444444444,-1.1555555555555554,8.266666666666667,-11.355555555555556,3.3333333333333335,-8.377777777777778,-2.577777777777778,-2.088888888888889,12.28888888888889,2.111111111111111,-3.2,0.0
2020-09-23 16:36:00,-5.2444444444444445,-1.0666666666666667,8.2,-11.444444444444445,3.311111111111111,-8.466666666666667,-2.8666666666666667,-2.111111111111111,12.333333333333334,2.066666666666667,-3.3333333333333335,-0.17777777777777778
2020-09-23 16:37:00,-5.4,-0.9777777777777777,8.155555555555555,-11.488888888888889,3.2888888888888888,-8.533333333333333,-3.1333333333333333,-2.111111111111111,12.377777777777778,2.066666666666667,-3.466666666666667,-0.3333333333333333
2020-09-23 16:38:00,-5.555555555555555,-0.8888888888888888,8.088888888888889,-11.555555555555555,3.311111111111111,-8.555555555555555,-3.3555555555555556,-2.1555555555555554,12.422222222222222,2.0444444444444443,-3.5555555555555554,-0.4888888888888889
2020-09-23 16:39:00,-5.666666666666667,-0.8222222222222222,8.044444444444444,-11.644444444444444,3.3333333333333335,-8.555555555555555,-3.5555555555555554,-2.2444444444444445,12.444444444444445,2.0,-3.6222222222222222,-0.6444444444444445
2020-09-23 16:40:00,-5.7555555555555555,-0.7555555555555555,8.044444444444444,-11.755555555555556,3.3777777777777778,-8.533333333333333,-3.7777777777777777,-2.3333333333333335,12.466666666666667,2.0,-3.688888888888889,-0.8222222222222222
2020-09-23 16:41:00,-5.8,-0.6888888888888889,8.088888888888889,-11.866666666666667,3.422222222222222,-8.488888888888889,-4.0,-2.4444444444444446,12.488888888888889,2.022222222222222,-3.7333333333333334,-1.0
2020-09-23 16:42:00,-5.822222222222222,-0.6222222222222222,8.133333333333333,-11.977777777777778,3.488888888888889,-8.422222222222222,-4.266666666666667,-2.533333333333333,12.511111111111111,2.066666666666667,-3.7555555555555555,-1.1555555555555554
2020-09-23 16:43:00,-5.8,-0.5555555555555556,8.2,-12.066666666666666,3.533333333333333,-8.355555555555556,-4.533333333333333,-2.6,12.577777777777778,2.088888888888889,-3.8,-1.288888888888889
2020-09-23 16:44:00,-5.777777777777778,-0.4888888888888889,8.266666666666667,-12.155555555555555,3.577777777777778,-8.311111111111112,-4.8,-2.688888888888889,12.622222222222222,2.1555555555555554,-3.8222222222222224,-1.4444444444444444
2020-09-23 16:45:00,-5.733333333333333,-0.4444444444444444,8.377777777777778,-12.222222222222221,3.6666666666666665,-8.311111111111112,-5.044444444444444,-2.7777777777777777,12.622222222222222,2.2444444444444445,-3.8,-1.6
2020-09-23 16:46:00,-5.688888888888889,-0.4,8.511111111111111,-12.28888888888889,3.7777777777777777,-8.311111111111112,-5.311111111111111,-2.8222222222222224,12.644444444444444,2.3333333333333335,-3.8,-1.7555555555555555
2020-09-23 16:47:00,-5.688888888888889,-0.35555555555555557,8.6,-12.355555555555556,3.911111111111111,-8.311111111111112,-5.6,-2.8222222222222224,12.622222222222222,2.422222222222222,-3.7777777777777777,-1.9555555555555555
2020-09-23 16:48:00,-5.666666666666667,-0.3111111111111111,8.666666666666666,-12.444444444444445,4.044444444444444,-8.28888888888889,-5.911111111111111,-2.8222222222222224,12.644444444444444,2.511111111111111,-3.7777777777777777,-2.1555555555555554
2020-09-23 16:49:00,-5.622222222222222,-0.24444444444444444,8.71111111111111,-12.533333333333333,4.177777777777778,-8.244444444444444,-6.177777777777778,-2.8666666666666667,12.688888888888888,2.6222222222222222,-3.7333333333333334,-2.311111111111111
2020-09-23 16:50:00,-5.555555555555555,-0.17777777777777778,8.733333333333333,-12.6,4.311111111111111,-8.2,-6.4222222222222225,-2.8666666666666667,12.733333333333333,2.7555555555555555,-3.6444444444444444,-2.4444444444444446
2020-09-23 16:51:00,-5.533333333333333,-0.06666666666666667,8.755555555555556,-12.644444444444444,4.488888888888889,-8.2,-6.644444444444445,-2.8222222222222224,12.822222222222223,2.888888888888889,-3.5555555555555554,-2.5555555555555554
2020-09-23 16:52:00,-5.511111111111111,0.06666666666666667,8.8,-12.733333333333333,4.666666666666667,-8.177777777777777,-6.866666666666666,-2.7333333333333334,12.911111111111111,3.0444444444444443,-3.4444444444444446,-2.6444444444444444
2020-09-23 16:53:00,-5.533333333333333,0.17777777777777778,8.844444444444445,-12.822222222222223,4.822222222222222,-8.155555555555555,-7.044444444444444,-2.6666666666666665,13.0,3.2222222222222223,-3.311111111111111,-2.7333333333333334
2020-09-23 16:54:00,-5.511111111111111,0.3333333333333333,8.911111111111111,-12.933333333333334,4.977777777777778,-8.11111111111111,-7.177777777777778,-2.577777777777778,13.11111111111111,3.3555555555555556,-3.2222222222222223,-2.8
2020-09-23 16:55:00,-5.488888888888889,0.4666666666666667,9.0,-13.088888888888889,5.133333333333334,-8.044444444444444,-7.311111111111111,-2.511111111111111,13.2,3.466666666666667,-3.111111111111111,-2.888888888888889
2020-09-23 16:56:00,-5.444444444444445,0.6,9.044444444444444,-13.222222222222221,5.2444444444444445,-7.955555555555556,-7.488888888888889,-2.4,13.311111111111112,3.6,-2.977777777777778,-3.0
2020-09-23 16:57:00,-5.444444444444445,0.7555555555555555,9.11111111111111,-13.333333333333334,5.355555555555555,-7.866666666666666,-7.622222222222222,-2.2888888888888888,13.422222222222222,3.7333333333333334,-2.888888888888889,-3.111111111111111
2020-09-23 16:58:00,-5.444444444444445,0.9111111111111111,9.155555555555555,-13.422222222222222,5.466666666666667,-7.8,-7.7555555555555555,-2.2222222222222223,13.488888888888889,3.8222222222222224,-2.8,-3.2666666666666666
2020-09-23 16:59:00,-5.466666666666667,1.1111111111111112,9.244444444444444,-13.488888888888889,5.555555555555555,-7.733333333333333,-7.888888888888889,-2.1777777777777776,13.511111111111111,3.8666666666666667,-2.7111111111111112,-3.422222222222222
2020-09-23 17:00:00,-5.488888888888889,1.3111111111111111,9.355555555555556,-13.6,5.622222222222222,-7.711111111111111,-8.022222222222222,-2.1555555555555554,13.511111111111111,3.933333333333333,-2.6,-3.6
2020-09-23 17:01:00,-5.488888888888889,1.5333333333333334,9.422222222222222,-13.733333333333333,5.644444444444445,-7.688888888888889,-8.11111111111111,-2.088888888888889,13.533333333333333,4.022222222222222,-2.466666666666667,-3.7555555555555555
2020-09-23 17:02:00,-5.466666666666667,1.7555555555555555,9.533333333333333,-13.88888888888889,5.666666666666667,-7.711111111111111,-8.222222222222221,-2.022222222222222,13.555555555555555,4.155555555555556,-2.3555555555555556,-3.888888888888889
2020-09-23 17:03:00,-5.444444444444445,2.0,9.666666666666666,-14.022222222222222,5.711111111111111,-7.711111111111111,-8.333333333333334,-1.9111111111111112,13.577777777777778,4.288888888888889,-2.2666666666666666,-4.022222222222222
2020-09-23 17:04:00,-5.4,2.2222222222222223,9.755555555555556,-14.11111111111111,5.733333333333333,-7.688888888888889,-8.422222222222222,-1.8,13.6,4.4,-2.2,-4.155555555555556
2020-09-23 17:05:00,-5.355555555555555,2.422222222222222,9.844444444444445,-14.155555555555555,5.733333333333333,-7.688888888888889,-8.511111111111111,-1.711111111111111,13.622222222222222,4.466666666666667,-2.1555555555555554,-4.2444444444444445
2020-09-23 17:06:00,-5.311111111111111,2.6222222222222222,9.955555555555556,-14.2,5.733333333333333,-7.666666666666667,-8.6,-1.6444444444444444,13.644444444444444,4.511111111111111,-2.111111111111111,-4.311111111111111
2020-09-23 17:07:00,-5.222222222222222,2.7777777777777777,10.044444444444444,-14.244444444444444,5.711111111111111,-7.644444444444445,-8.688888888888888,-1.5777777777777777,13.688888888888888,4.5777777777777775,-2.0444444444444443,-4.333333333333333
2020-09-23 17:08:00,-5.133333333333334,2.977777777777778,10.177777777777777,-14.28888888888889,5.688888888888889,-7.6,-8.777777777777779,-1.488888888888889,13.688888888888888,4.644444444444445,-1.9777777777777779,-4.355555555555555
2020-09-23 17:09:00,-5.066666666666666,3.1777777777777776,10.28888888888889,-14.355555555555556,5.711111111111111,-7.5777777777777775,-8.822222222222223,-1.4222222222222223,13.71111111111111,4.733333333333333,-1.9555555555555555,-4.4
2020-09-23 17:10:00,-5.044444444444444,3.3777777777777778,10.4,-14.4,5.733333333333333,-7.533333333333333,-8.911111111111111,-1.3777777777777778,13.71111111111111,4.8,-1.9555555555555555,-4.4222222222222225
2020-09-23 17:11:00,-5.022222222222222,3.533333333333333,10.488888888888889,-14.444444444444445,5.7555555555555555,-7.488888888888889,-9.0,-1.3333333333333333,13.733333333333333,4.844444444444444,-1.9111111111111112,-4.4222222222222225
2020-09-23 17:12:00,-5.044444444444444,3.7111111111111112,10.6,-14.511111111111111,5.777777777777778,-7.466666666666667,-9.133333333333333,-1.3111111111111111,13.8,4.911111111111111,-1.9111111111111112,-4.444444444444445
2020-09-23 17:13:00,-5.022222222222222,3.888888888888889,10.666666666666666,-14.6,5.822222222222222,-7.466666666666667,-9.244444444444444,-1.288888888888889,13.866666666666667,4.955555555555556,-1.8888888888888888,-4.466666666666667
2020-09-23 17:14:00,-5.022222222222222,4.088888888888889,10.733333333333333,-14.666666666666666,5.844444444444444,-7.444444444444445,-9.377777777777778,-1.2444444444444445,13.911111111111111,4.977777777777778,-1.8888888888888888,-4.444444444444445
2020-09-23 17:15:00,-5.066666666666666,4.311111111111111,10.822222222222223,-14.777777777777779,5.866666666666666,-7.444444444444445,-9.488888888888889,-1.2,13.933333333333334,4.977777777777778,-1.9111111111111112,-4.444444444444445
2020-09-23 17:16:00,-5.111111111111111,4.488888888888889,10.866666666666667,-14.88888888888889,5.888888888888889,-7.4,-9.577777777777778,-1.1555555555555554,13.911111111111111,4.977777777777778,-1.9333333333333333,-4.444444444444445
2020-09-23 17:17:00,-5.177777777777778,4.644444444444445,10.911111111111111,-15.022222222222222,5.866666666666666,-7.377777777777778,-9.644444444444444,-1.0666666666666667,13.911111111111111,4.933333333333334,-1.9555555555555555,-4.444444444444445
2020-09-23 17:18:00,-5.222222222222222,4.777777777777778,10.933333333333334,-15.155555555555555,5.8,-7.377777777777778,-9.666666666666666,-0.9777777777777777,13.933333333333334,4.844444444444444,-2.022222222222222,-4.444444444444445
2020-09-23 17:19:00,-5.266666666666667,4.866666666666666,10.933333333333334,-15.311111111111112,5.7555555555555555,-7.355555555555555,-9.688888888888888,-0.8888888888888888,13.977777777777778,4.8,-2.088888888888889,-4.4
2020-09-23 17:20:00,-5.311111111111111,4.955555555555556,10.955555555555556,-15.466666666666667,5.733333333333333,-7.311111111111111,-9.71111111111111,-0.7777777777777778,14.022222222222222,4.7555555555555555,-2.1333333333333333,-4.355555555555555
2020-09-23 17:21:00,-5.355555555555555,5.066666666666666,10.955555555555556,-15.622222222222222,5.666666666666667,-7.266666666666667,-9.733333333333333,-0.6222222222222222,14.044444444444444,4.688888888888889,-2.1333333333333333,-4.288888888888889
2020-09-23 17:22:00,-5.4,5.133333333333334,10.955555555555556,-15.822222222222223,5.6,-7.222222222222222,-9.755555555555556,-0.4666666666666667,14.088888888888889,4.622222222222222,-2.1333333333333333,-4.222222222222222
2020-09-23 17:23:00,-5.444444444444445,5.2444444444444445,10.955555555555556,-16.0,5.511111111111111,-7.177777777777778,-9.777777777777779,-0.26666666666666666,14.133333333333333,4.555555555555555,-2.1777777777777776,-4.2
2020-09-23 17:24:00,-5.488888888888889,5.355555555555555,10.933333333333334,-16.177777777777777,5.4222222222222225,-7.177777777777778,-9.8,-0.022222222222222223,14.222222222222221,4.488888888888889,-2.2,-4.177777777777778
2020-09-23 17:25:00,-5.555555555555555,5.488888888888889,10.911111111111111,-16.31111111111111,5.355555555555555,-7.2,-9.822222222222223,0.24444444444444444,14.311111111111112,4.4,-2.2222222222222223,-4.133333333333334
2020-09-23 17:26:00,-5.622222222222222,5.6,10.88888888888889,-16.444444444444443,5.288888888888889,-7.222222222222222,-9.844444444444445,0.5333333333333333,14.444444444444445,4.333333333333333,-2.2888888888888888,-4.111111111111111
2020-09-23 17:27:00,-5.688888888888889,5.711111111111111,10.911111111111111,-16.533333333333335,5.222222222222222,-7.288888888888889,-9.866666666666667,0.8,14.6,4.2444444444444445,-2.3555555555555556,-4.066666666666666
2020-09-23 17:28:00,-5.8,5.844444444444444,10.955555555555556,-16.6,5.133333333333334,-7.377777777777778,-9.88888888888889,1.0222222222222221,14.71111111111111,4.2,-2.422222222222222,-4.066666666666666
2020-09-23 17:29:00,-5.933333333333334,5.977777777777778,11.044444444444444,-16.666666666666668,5.0,-7.444444444444445,-9.866666666666667,1.288888888888889,14.844444444444445,4.155555555555556,-2.488888888888889,-4.022222222222222
2020-09-23 17:30:00,-6.088888888888889,6.088888888888889,11.133333333333333,-16.711111111111112,4.822222222222222,-7.511111111111111,-9.822222222222223,1.5333333333333334,14.977777777777778,4.133333333333334,-2.6,-3.977777777777778
2020-09-23 17:31:00,-6.2,6.177777777777778,11.222222222222221,-16.733333333333334,4.622222222222222,-7.533333333333333,-9.777777777777779,1.7555555555555555,15.066666666666666,4.133333333333334,-2.688888888888889,-3.933333333333333
2020-09-23 17:32:00,-6.288888888888889,6.288888888888889,11.311111111111112,-16.733333333333334,4.377777777777778,-7.533333333333333,-9.71111111111111,1.9777777777777779,15.2,4.155555555555556,-2.7777777777777777,-3.8444444444444446
2020-09-23 17:33:00,-6.4222222222222225,6.4,11.4,-16.733333333333334,4.177777777777778,-7.555555555555555,-9.6,2.2,15.333333333333334,4.222222222222222,-2.8222222222222224,-3.7333333333333334
2020-09-23 17:34:00,-6.5777777777777775,6.488888888888889,11.466666666666667,-16.77777777777778,3.9555555555555557,-7.6,-9.511111111111111,2.466666666666667,15.444444444444445,4.266666666666667,-2.888888888888889,-3.6444444444444444
2020-09-23 17:35:00,-6.777777777777778,6.5777777777777775,11.555555555555555,-16.822222222222223,3.7333333333333334,-7.644444444444445,-9.422222222222222,2.7111111111111112,15.6,4.266666666666667,-3.0,-3.533333333333333
2020-09-23 17:36:00,-6.933333333333334,6.666666666666667,11.666666666666666,-16.844444444444445,3.488888888888889,-7.644444444444445,-9.333333333333334,2.911111111111111,15.733333333333333,4.266666666666667,-3.1333333333333333,-3.4444444444444446
2020-09-23 17:37:00,-7.111111111111111,6.711111111111111,11.755555555555556,-16.844444444444445,3.2444444444444445,-7.644444444444445,-9.244444444444444,3.111111111111111,15.866666666666667,4.2444444444444445,-3.311111111111111,-3.3777777777777778
2020-09-23 17:38:00,-7.288888888888889,6.8,11.88888888888889,-16.866666666666667,3.0,-7.644444444444445,-9.155555555555555,3.3333333333333335,15.977777777777778,4.177777777777778,-3.511111111111111,-3.311111111111111
2020-09-23 17:39:00,-7.511111111111111,6.844444444444444,11.977777777777778,-16.88888888888889,2.7333333333333334,-7.622222222222222,-9.066666666666666,3.577777777777778,16.08888888888889,4.111111111111111,-3.7111111111111112,-3.2222222222222223
2020-09-23 17:40:00,-7.711111111111111,6.933333333333334,12.022222222222222,-16.91111111111111,2.422222222222222,-7.5777777777777775,-9.0,3.8222222222222224,16.177777777777777,4.066666666666666,-3.933333333333333,-3.1333333333333333
2020-09-23 17:41:00,-7.911111111111111,7.044444444444444,12.066666666666666,-16.955555555555556,2.111111111111111,-7.533333333333333,-8.911111111111111,4.022222222222222,16.266666666666666,4.0,-4.2,-3.022222222222222
2020-09-23 17:42:00,-8.088888888888889,7.133333333333334,12.066666666666666,-17.022222222222222,1.8222222222222222,-7.533333333333333,-8.844444444444445,4.222222222222222,16.355555555555554,3.888888888888889,-4.4222222222222225,-2.8666666666666667
2020-09-23 17:43:00,-8.266666666666667,7.2444444444444445,12.11111111111111,-17.133333333333333,1.488888888888889,-7.555555555555555,-8.8,4.466666666666667,16.488888888888887,3.8222222222222224,-4.644444444444445,-2.6666666666666665
2020-09-23 17:44:00,-8.444444444444445,7.333333333333333,12.11111111111111,-17.288888888888888,1.1555555555555554,-7.622222222222222,-8.755555555555556,4.7555555555555555,16.622222222222224,3.8,-4.866666666666666,-2.466666666666667
2020-09-23 17:45:00,-8.622222222222222,7.4,12.11111111111111,-17.444444444444443,0.8222222222222222,-7.644444444444445,-8.71111111111111,5.022222222222222,16.8,3.7333333333333334,-5.088888888888889,-2.2444444444444445
2020-09-23 17:46:00,-8.822222222222223,7.444444444444445,12.155555555555555,-17.6,0.5333333333333333,-7.666666666666667,-8.666666666666666,5.288888888888889,16.955555555555556,3.688888888888889,-5.311111111111111,-2.0444444444444443
2020-09-23 17:47:00,-9.044444444444444,7.466666666666667,12.155555555555555,-17.755555555555556,0.2,-7.666666666666667,-8.622222222222222,5.555555555555555,17.133333333333333,3.6444444444444444,-5.511111111111111,-1.8666666666666667
2020-09-23 17:48:00,-9.244444444444444,7.444444444444445,12.133333333333333,-17.933333333333334,-0.13333333333333333,-7.688888888888889,-8.555555555555555,5.8,17.266666666666666,3.6,-5.688888888888889,-1.711111111111111
2020-09-23 17:49:00,-9.488888888888889,7.444444444444445,12.11111111111111,-18.155555555555555,-0.4666666666666667,-7.711111111111111,-8.511111111111111,6.044444444444444,17.42222222222222,3.577777777777778,-5.844444444444444,-1.5333333333333334
2020-09-23 17:50:00,-9.688888888888888,7.444444444444445,12.044444444444444,-18.42222222222222,-0.7555555555555555,-7.733333333333333,-8.422222222222222,6.311111111111111,17.555555555555557,3.6,-5.977777777777778,-1.3555555555555556
2020-09-23 17:51:00,-9.88888888888889,7.444444444444445,11.977777777777778,-18.666666666666668,-1.0666666666666667,-7.777777777777778,-8.333333333333334,6.622222222222222,17.666666666666668,3.6222222222222222,-6.133333333333334,-1.2
2020-09-23 17:52:00,-10.133333333333333,7.488888888888889,11.933333333333334,-18.91111111111111,-1.3777777777777778,-7.777777777777778,-8.222222222222221,6.888888888888889,17.755555555555556,3.6222222222222222,-6.288888888888889,-1.0444444444444445
2020-09-23 17:53:00,-10.377777777777778,7.488888888888889,11.866666666666667,-19.2,-1.6444444444444444,-7.777777777777778,-8.11111111111111,7.133333333333334,17.88888888888889,3.6222222222222222,-6.444444444444445,-0.9111111111111111
2020-09-23 17:54:00,-10.644444444444444,7.444444444444445,11.8,-19.444444444444443,-1.9333333333333333,-7.777777777777778,-8.0,7.377777777777778,18.044444444444444,3.6222222222222222,-6.5777777777777775,-0.7777777777777778
2020-09-23 17:55:00,-10.911111111111111,7.4,11.71111111111111,-19.666666666666668,-2.2,-7.777777777777778,-7.888888888888889,7.6,18.2,3.6444444444444444,-6.711111111111111,-0.6666666666666666
2020-09-23 17:56:00,-11.155555555555555,7.4,11.644444444444444,-19.91111111111111,-2.466666666666667,-7.7555555555555555,-7.8,7.822222222222222,18.355555555555554,3.6666666666666665,-6.844444444444444,-0.5555555555555556
2020-09-23 17:57:00,-11.377777777777778,7.355555555555555,11.577777777777778,-20.177777777777777,-2.7333333333333334,-7.733333333333333,-7.711111111111111,8.088888888888889,18.511111111111113,3.6666666666666665,-6.977777777777778,-0.4444444444444444
2020-09-23 17:58:00,-11.622222222222222,7.333333333333333,11.555555555555555,-20.444444444444443,-3.022222222222222,-7.688888888888889,-7.644444444444445,8.4,18.711111111111112,3.6666666666666665,-7.111111111111111,-0.3333333333333333
2020-09-23 17:59:00,-11.822222222222223,7.266666666666667,11.533333333333333,-20.68888888888889,-3.2888888888888888,-7.622222222222222,-7.555555555555555,8.71111111111111,18.933333333333334,3.6666666666666665,-7.2444444444444445,-0.2222222222222222
2020-09-23 18:00:00,-12.0,7.177777777777778,11.488888888888889,-20.933333333333334,-3.533333333333333,-7.555555555555555,-7.466666666666667,9.066666666666666,19.177777777777777,3.6666666666666665,-7.355555555555555,-0.06666666666666667
2020-09-23 18:01:00,-12.133333333333333,7.133333333333334,11.466666666666667,-21.155555555555555,-3.7777777777777777,-7.511111111111111,-7.4,9.422222222222222,19.466666666666665,3.6666666666666665,-7.488888888888889,0.06666666666666667
2020-09-23 18:02:00,-12.244444444444444,7.088888888888889,11.422222222222222,-21.4,-4.0,-7.4222222222222225,-7.333333333333333,9.777777777777779,19.77777777777778,3.6666666666666665,-7.5777777777777775,0.15555555555555556
2020-09-23 18:03:00,-12.377777777777778,7.088888888888889,11.4,-21.644444444444446,-4.177777777777778,-7.311111111111111,-7.288888888888889,10.11111111111111,20.044444444444444,3.688888888888889,-7.622222222222222,0.24444444444444444
